	chromosome	end	gene	gene_end	gene_length	gene_midpoint	gene_start	min_distance_to_mutations	start	trial
4	chromosome_07	2044542.0	ChCC-v11015546m.g	2049960.0	10569.0	2044675.0	2039391.0	571151.0	2044541.0	trial_245
5	chromosome_11	2164145.0	ChCC-v11023700m.g	2172626.0	10115.0	2167568.0	2162511.0	539481.0	2164144.0	trial_245
7	chromosome_16	1993301.0	intergenic	1993301.0	1.0	1993300.0	1993300.0	1078741.0	1993300.0	trial_245
8	chromosome_11	794241.0	ChCC-v11023282m.g	799788.0	7469.0	796053.0	792319.0	1910996.0	794240.0	trial_245
9	chromosome_02	76092.0	ChCC-v11002818m.g	82193.0	6509.0	78938.0	75684.0	2384117.0	76091.0	trial_245
10	chromosome_10	723773.0	intergenic	723773.0	1.0	723772.0	723772.0	262842.0	723772.0	trial_245
11	chromosome_12	6560502.0	intergenic	6560502.0	1.0	6560501.0	6560501.0	2097671.0	6560501.0	trial_245
12	chromosome_03	6227089.0	ChCC-v11008315m.g	6227666.0	8102.0	6223615.0	6219564.0	96772.0	6227088.0	trial_245
0	chromosome_06	4652290.0	ChCC-v11013255m.g	4654871.0	3905.0	4652918.0	4650966.0	413890.0	4652289.0	trial_246
2	chromosome_17	1416999.0	ChCC-v11035511m.g	1425320.0	9861.0	1420389.0	1415459.0	390043.0	1416998.0	trial_246
3	chromosome_15	573825.0	ChCC-v11031318m.g	579896.0	6434.0	576679.0	573462.0	611822.0	573824.0	trial_246
4	chromosome_02	6244136.0	ChCC-v11005072m.g	6249837.0	6303.0	6246685.0	6243534.0	32288.0	6244135.0	trial_246
6	chromosome_16	2415378.0	ChCC-v11033114m.g	2420223.0	6869.0	2416788.0	2413354.0	1502229.0	2415377.0	trial_246
7	chromosome_14	2669342.0	ChCC-v11030659m.g	2680615.0	14827.0	2673201.0	2665788.0	559106.0	2669341.0	trial_246
8	chromosome_17	5421920.0	intergenic	5421920.0	1.0	5421919.0	5421919.0	1067907.0	5421919.0	trial_246
9	chromosome_01	474280.0	ChCC-v11000152m.g	484459.0	43946.0	462486.0	440513.0	3398816.0	474279.0	trial_246
10	chromosome_02	8745767.0	intergenic	8745767.0	1.0	8745766.0	8745766.0	2466793.0	8745766.0	trial_246
11	chromosome_03	3741282.0	ChCC-v11007318m.g	3742083.0	2278.0	3740944.0	3739805.0	564154.0	3741281.0	trial_246
12	chromosome_01	1208509.0	intergenic	1208509.0	1.0	1208508.0	1208508.0	2652794.0	1208508.0	trial_246
0	chromosome_15	1704175.0	ChCC-v11031704m.g	1707067.0	4901.0	1704616.0	1702166.0	516115.0	1704174.0	trial_247
1	chromosome_03	4242463.0	ChCC-v11007525m.g	4247383.0	5273.0	4244746.0	4242110.0	1001793.0	4242462.0	trial_247
2	chromosome_04	2419974.0	ChCC-v11010075m.g	2426560.0	8568.0	2422276.0	2417992.0	131554.0	2419973.0	trial_247
3	chromosome_09	3197588.0	ChCC-v11019564m.g	3198065.0	3305.0	3196412.0	3194760.0	153702.0	3197587.0	trial_247
4	chromosome_04	1237244.0	ChCC-v11009721m.g	1240820.0	11565.0	1235037.0	1229255.0	15693.0	1237243.0	trial_247
5	chromosome_06	7425568.0	ChCC-v11014264m.g	7434042.0	10293.0	7428895.0	7423749.0	643427.0	7425567.0	trial_247
6	chromosome_04	3660231.0	intergenic	3660231.0	1.0	3660230.0	3660230.0	1369508.0	3660230.0	trial_247
7	chromosome_13	3440750.0	ChCC-v11029288m.g	3443206.0	6613.0	3439899.0	3436593.0	26494.0	3440749.0	trial_247
8	chromosome_01	1470651.0	ChCC-v11000384m.g	1472828.0	2558.0	1471549.0	1470270.0	2389753.0	1470650.0	trial_247
9	chromosome_03	6448530.0	ChCC-v11008395m.g	6449039.0	2637.0	6447720.0	6446402.0	127333.0	6448529.0	trial_247
10	chromosome_13	1127059.0	ChCC-v11028462m.g	1129841.0	5190.0	1127246.0	1124651.0	665049.0	1127058.0	trial_247
11	chromosome_09	5823983.0	ChCC-v11020343m.g	5825415.0	4615.0	5823107.0	5820800.0	631378.0	5823982.0	trial_247
0	chromosome_17	2024636.0	ChCC-v11035694m.g	2027249.0	4303.0	2025097.0	2022946.0	214665.0	2024635.0	trial_248
1	chromosome_17	2614068.0	intergenic	2614068.0	1.0	2614067.0	2614067.0	274854.0	2614067.0	trial_248
2	chromosome_03	2477956.0	ChCC-v11006882m.g	2484094.0	10420.0	2478884.0	2473674.0	620807.0	2477955.0	trial_248
3	chromosome_04	1846401.0	ChCC-v11009901m.g	1849384.0	9389.0	1844689.0	1839995.0	446033.0	1846400.0	trial_248
4	chromosome_06	3653890.0	ChCC-v11012971m.g	3654684.0	3658.0	3652855.0	3651026.0	300890.0	3653889.0	trial_248
5	chromosome_11	99100.0	intergenic	99100.0	1.0	99099.0	99099.0	2607950.0	99099.0	trial_248
6	chromosome_09	5079403.0	ChCC-v11020105m.g	5088467.0	9087.0	5083923.0	5079380.0	107806.0	5079402.0	trial_248
7	chromosome_10	1490659.0	ChCC-v11021204m.g	1494220.0	6599.0	1490920.0	1487621.0	165340.0	1490658.0	trial_248
8	chromosome_15	1850112.0	ChCC-v11031762m.g	1851408.0	6488.0	1848164.0	1844920.0	659663.0	1850111.0	trial_248
9	chromosome_06	8361706.0	ChCC-v11014607m.g	8364452.0	8386.0	8360259.0	8356066.0	287937.0	8361705.0	trial_248
10	chromosome_14	1035376.0	ChCC-v11030164m.g	1043853.0	10437.0	1038634.0	1033416.0	2193673.0	1035375.0	trial_248
11	chromosome_06	6692785.0	ChCC-v11014018m.g	6699876.0	10396.0	6694678.0	6689480.0	722844.0	6692784.0	trial_248
12	chromosome_06	4609753.0	intergenic	4609753.0	1.0	4609752.0	4609752.0	457056.0	4609752.0	trial_248
0	chromosome_10	3604002.0	intergenic	3604002.0	1.0	3604001.0	3604001.0	268985.0	3604001.0	trial_249
1	chromosome_01	286343.0	ChCC-v11000091m.g	291716.0	11711.0	285860.0	280005.0	3575442.0	286342.0	trial_249
2	chromosome_04	2702619.0	ChCC-v11010151m.g	2707853.0	7988.0	2703859.0	2699865.0	413137.0	2702618.0	trial_249
4	chromosome_16	2569152.0	intergenic	2569152.0	1.0	2569151.0	2569151.0	1488857.0	2569151.0	trial_249
5	chromosome_03	8479604.0	ChCC-v11009157m.g	8483588.0	5644.0	8480766.0	8477944.0	1289040.0	8479603.0	trial_249
6	chromosome_11	613581.0	ChCC-v11023227m.g	621551.0	11018.0	616042.0	610533.0	2091007.0	613580.0	trial_249
8	chromosome_07	2270770.0	ChCC-v11015633m.g	2272733.0	6425.0	2269520.0	2266308.0	346306.0	2270769.0	trial_249
9	chromosome_13	4895105.0	intergenic	4895105.0	1.0	4895104.0	4895104.0	59031.0	4895104.0	trial_249
10	chromosome_07	5807784.0	ChCC-v11016919m.g	5810766.0	6431.0	5807550.0	5804335.0	215143.0	5807783.0	trial_249
11	chromosome_07	6293579.0	ex.Cre07.g356800.t1.1.g	6296600.0	4720.0	6294240.0	6291880.0	61868.0	6293578.0	trial_249
12	chromosome_02	1304228.0	ChCC-v11003298m.g	1305454.0	2339.0	1304284.0	1303115.0	1158771.0	1304227.0	trial_249
0	chromosome_09	6423174.0	ChCC-v11020564m.g	6430460.0	8472.0	6426224.0	6421988.0	1234495.0	6423173.0	trial_250
1	chromosome_02	2638342.0	intergenic	2638342.0	1.0	2638341.0	2638341.0	154756.0	2638341.0	trial_250
2	chromosome_17	2117857.0	ChCC-v11035724m.g	2119105.0	2132.0	2118039.0	2116973.0	221174.0	2117856.0	trial_250
3	chromosome_15	608071.0	ChCC-v11031326m.g	615311.0	8220.0	611201.0	607091.0	577300.0	608070.0	trial_250
4	chromosome_08	3434492.0	ChCC-v11018092m.g	3437016.0	7089.0	3433471.0	3429927.0	865048.0	3434491.0	trial_250
6	chromosome_08	1415404.0	ChCC-v11017515m.g	1422207.0	10113.0	1417150.0	1412094.0	735141.0	1415403.0	trial_250
7	chromosome_12	2411733.0	ChCC-v11025279m.g	2413260.0	15150.0	2405685.0	2398110.0	1007587.0	2411732.0	trial_250
8	chromosome_17	3688712.0	ChCC-v11036356m.g	3689015.0	4039.0	3686995.0	3684976.0	62827.0	3688711.0	trial_250
9	chromosome_01	7424011.0	ChCC-v11002541m.g	7431395.0	8209.0	7427290.0	7423186.0	1065220.0	7424010.0	trial_250
10	chromosome_01	4297422.0	ChCC-v11001420m.g	4305071.0	9447.0	4300347.0	4295624.0	277163.0	4297421.0	trial_250
11	chromosome_10	790961.0	ChCC-v11020951m.g	794341.0	11478.0	788602.0	782863.0	254140.0	790960.0	trial_250
12	chromosome_10	4904305.0	intergenic	4904305.0	1.0	4904304.0	4904304.0	88395.0	4904304.0	trial_250
0	chromosome_12	3533777.0	ChCC-v11025750m.g	3534508.0	4138.0	3532439.0	3530370.0	438744.0	3533776.0	trial_251
1	chromosome_11	879299.0	ChCC-v11023310m.g	890204.0	20139.0	880134.0	870065.0	1826915.0	879298.0	trial_251
2	chromosome_13	3274227.0	ChCC-v11029216m.g	3274921.0	9762.0	3270040.0	3265159.0	68197.0	3274226.0	trial_251
3	chromosome_16	5315097.0	ChCC-v11034091m.g	5316752.0	2105.0	5315699.0	5314647.0	801166.0	5315096.0	trial_251
4	chromosome_01	3528763.0	intergenic	3528763.0	1.0	3528762.0	3528762.0	332540.0	3528762.0	trial_251
6	chromosome_09	3053641.0	ChCC-v11019504m.g	3053754.0	3866.0	3051821.0	3049888.0	9111.0	3053640.0	trial_251
7	chromosome_02	6389707.0	ChCC-v11005114m.g	6390881.0	3758.0	6389002.0	6387123.0	110029.0	6389706.0	trial_251
8	chromosome_03	1145521.0	ChCC-v11006424m.g	1147583.0	4380.0	1145393.0	1143203.0	422560.0	1145520.0	trial_251
10	chromosome_02	475913.0	ChCC-v11002979m.g	481732.0	11909.0	475777.0	469823.0	1987278.0	475912.0	trial_251
11	chromosome_09	2650053.0	ChCC-v11019361m.g	2655396.0	12837.0	2648977.0	2642559.0	393733.0	2650052.0	trial_251
12	chromosome_06	3042482.0	ChCC-v11012696m.g	3044535.0	7195.0	3040937.0	3037340.0	912808.0	3042481.0	trial_251
0	chromosome_15	309679.0	ChCC-v11031233m.g	315563.0	11236.0	309945.0	304327.0	878556.0	309678.0	trial_252
1	chromosome_07	4885332.0	ChCC-v11016575m.g	4889507.0	6435.0	4886289.0	4883072.0	97109.0	4885331.0	trial_252
2	chromosome_13	1153625.0	ChCC-v11028466m.g	1158277.0	7034.0	1154760.0	1151243.0	637535.0	1153624.0	trial_252
3	chromosome_16	1517406.0	ChCC-v11032776m.g	1517952.0	3059.0	1516422.0	1514893.0	601863.0	1517405.0	trial_252
4	chromosome_04	1073295.0	ChCC-v11009648m.g	1073436.0	2152.0	1072360.0	1071284.0	178370.0	1073294.0	trial_252
5	chromosome_13	3580669.0	ChCC-v11029347m.g	3585146.0	5122.0	3582585.0	3580024.0	116192.0	3580668.0	trial_252
7	chromosome_14	446164.0	ChCC-v11030012m.g	458315.0	13362.0	451634.0	444953.0	2780673.0	446163.0	trial_252
8	chromosome_16	843986.0	ChCC-v11032553m.g	844194.0	9705.0	839341.0	834489.0	75218.0	843985.0	trial_252
9	chromosome_09	4486791.0	ChCC-v11019902m.g	4487094.0	10393.0	4481897.0	4476701.0	178392.0	4486790.0	trial_252
10	chromosome_10	2024500.0	ChCC-v11021424m.g	2033401.0	9220.0	2028791.0	2024181.0	703211.0	2024499.0	trial_252
12	chromosome_02	8614617.0	ChCC-v11006020m.g	8618716.0	5325.0	8616053.0	8613391.0	2337080.0	8614616.0	trial_252
0	chromosome_17	3599372.0	ChCC-v11036321m.g	3605488.0	9426.0	3600775.0	3596062.0	23357.0	3599371.0	trial_253
1	chromosome_02	4070542.0	ChCC-v11004255m.g	4078507.0	15794.0	4070610.0	4062713.0	274722.0	4070541.0	trial_253
2	chromosome_17	6859891.0	ChCC-v11037229m.g	6865189.0	10758.0	6859810.0	6854431.0	2505798.0	6859890.0	trial_253
3	chromosome_03	7985660.0	ChCC-v11008975m.g	7989347.0	4962.0	7986866.0	7984385.0	795140.0	7985659.0	trial_253
4	chromosome_01	5143436.0	ChCC-v11001734m.g	5152743.0	10664.0	5147411.0	5142079.0	1124227.0	5143435.0	trial_253
5	chromosome_02	8485530.0	ChCC-v11005971m.g	8486793.0	3459.0	8485063.0	8483334.0	2206090.0	8485529.0	trial_253
7	chromosome_06	2263043.0	ChCC-v11012401m.g	2263615.0	2735.0	2262247.0	2260880.0	1012306.0	2263042.0	trial_253
8	chromosome_01	5531484.0	ChCC-v11001896m.g	5533281.0	5732.0	5530415.0	5527549.0	831655.0	5531483.0	trial_253
9	chromosome_09	5867304.0	ChCC-v11020363m.g	5871312.0	4043.0	5869290.0	5867269.0	677561.0	5867303.0	trial_253
10	chromosome_16	6844131.0	ChCC-v11034615m.g	6845453.0	3988.0	6843459.0	6841465.0	302029.0	6844130.0	trial_253
11	chromosome_03	722824.0	ChCC-v11006275m.g	726748.0	4317.0	724589.0	722431.0	1756.0	722823.0	trial_253
12	chromosome_08	3630822.0	ChCC-v11018172m.g	3638001.0	16877.0	3629562.0	3621124.0	668957.0	3630821.0	trial_253
0	chromosome_06	2216092.0	intergenic	2216092.0	1.0	2216091.0	2216091.0	966150.0	2216091.0	trial_254
1	chromosome_03	1252037.0	ChCC-v11006459m.g	1259934.0	13683.0	1253092.0	1246251.0	530259.0	1252036.0	trial_254
2	chromosome_13	2868114.0	intergenic	2868114.0	1.0	2868113.0	2868113.0	315291.0	2868113.0	trial_254
3	chromosome_17	1388981.0	ChCC-v11035504m.g	1401732.0	35224.0	1384120.0	1366508.0	426312.0	1388980.0	trial_254
4	chromosome_09	6554134.0	ChCC-v11020616m.g	6554274.0	3745.0	6552401.0	6550529.0	1360672.0	6554133.0	trial_254
5	chromosome_11	2146465.0	ChCC-v11023691m.g	2153296.0	9438.0	2148577.0	2143858.0	558472.0	2146464.0	trial_254
6	chromosome_13	4794812.0	ChCC-v11029725m.g	4797487.0	4898.0	4795038.0	4792589.0	159097.0	4794811.0	trial_254
7	chromosome_10	2801860.0	ChCC-v11021723m.g	2802980.0	7881.0	2799039.0	2795099.0	535977.0	2801859.0	trial_254
9	chromosome_03	4575830.0	ChCC-v11007641m.g	4578343.0	5548.0	4575569.0	4572795.0	670970.0	4575829.0	trial_254
10	chromosome_02	1427067.0	ChCC-v11003343m.g	1428789.0	6375.0	1425601.0	1422414.0	1037454.0	1427066.0	trial_254
12	chromosome_17	1363812.0	ChCC-v11035501m.g	1366535.0	4203.0	1364433.0	1362332.0	445999.0	1363811.0	trial_254
0	chromosome_06	3584615.0	ChCC-v11012917m.g	3585174.0	5302.0	3582523.0	3579872.0	371222.0	3584614.0	trial_255
1	chromosome_04	1882548.0	ChCC-v11009915m.g	1884203.0	3853.0	1882276.0	1880350.0	408446.0	1882547.0	trial_255
2	chromosome_09	6650996.0	intergenic	6650996.0	1.0	6650995.0	6650995.0	1459266.0	6650995.0	trial_255
3	chromosome_16	148016.0	intergenic	148016.0	1.0	148015.0	148015.0	563392.0	148015.0	trial_255
4	chromosome_06	6560894.0	ChCC-v11013986m.g	6578253.0	46278.0	6555114.0	6531975.0	583280.0	6560893.0	trial_255
5	chromosome_12	9042089.0	intergenic	9042089.0	1.0	9042088.0	9042088.0	224520.0	9042088.0	trial_255
6	chromosome_02	6492951.0	ChCC-v11005160m.g	6494125.0	4854.0	6491698.0	6489271.0	212725.0	6492950.0	trial_255
7	chromosome_06	3954738.0	ChCC-v11013091m.g	3954768.0	5650.0	3951943.0	3949118.0	1802.0	3954737.0	trial_255
8	chromosome_04	889245.0	intergenic	889245.0	1.0	889244.0	889244.0	361486.0	889244.0	trial_255
10	chromosome_03	5124771.0	ChCC-v11007850m.g	5131491.0	8170.0	5127406.0	5123321.0	119133.0	5124770.0	trial_255
12	chromosome_09	2844490.0	ChCC-v11019433m.g	2852839.0	8530.0	2848574.0	2844309.0	194136.0	2844489.0	trial_255
1	chromosome_03	4152708.0	ChCC-v11007477m.g	4155066.0	4928.0	4152602.0	4150138.0	975812.0	4152707.0	trial_256
3	chromosome_02	76018.0	ChCC-v11002818m.g	82193.0	6509.0	78938.0	75684.0	2384117.0	76017.0	trial_256
4	chromosome_02	808442.0	ChCC-v11003103m.g	809348.0	2134.0	808281.0	807214.0	1654774.0	808441.0	trial_256
6	chromosome_03	8846369.0	ChCC-v11009258m.g	8847321.0	4498.0	8845072.0	8842823.0	1653346.0	8846368.0	trial_256
7	chromosome_17	3878112.0	ChCC-v11036444m.g	3879603.0	27755.0	3865725.0	3851848.0	241557.0	3878111.0	trial_256
8	chromosome_01	7362309.0	intergenic	7362309.0	1.0	7362308.0	7362308.0	1000238.0	7362308.0	trial_256
10	chromosome_04	2921672.0	intergenic	2921672.0	1.0	2921671.0	2921671.0	630949.0	2921671.0	trial_256
11	chromosome_08	4837199.0	intergenic	4837199.0	1.0	4837198.0	4837198.0	538679.0	4837198.0	trial_256
12	chromosome_16	442558.0	ChCC-v11032416m.g	444920.0	4451.0	442694.0	440469.0	268713.0	442557.0	trial_256
0	chromosome_15	87095.0	intergenic	87095.0	1.0	87094.0	87094.0	1101407.0	87094.0	trial_257
1	chromosome_11	2715044.0	ChCC-v11023900m.g	2726676.0	17765.0	2717793.0	2708911.0	10744.0	2715043.0	trial_257
2	chromosome_10	4833293.0	ChCC-v11022399m.g	4834894.0	3456.0	4833166.0	4831438.0	17257.0	4833292.0	trial_257
3	chromosome_03	982414.0	ChCC-v11006375m.g	985905.0	8936.0	981437.0	976969.0	258604.0	982413.0	trial_257
4	chromosome_17	6835448.0	ChCC-v11037221m.g	6847244.0	14074.0	6840207.0	6833170.0	2486195.0	6835447.0	trial_257
5	chromosome_01	6050945.0	intergenic	6050945.0	1.0	6050944.0	6050944.0	311126.0	6050944.0	trial_257
6	chromosome_02	7532537.0	intergenic	7532537.0	1.0	7532536.0	7532536.0	1253563.0	7532536.0	trial_257
7	chromosome_17	3577375.0	ChCC-v11036310m.g	3578906.0	4426.0	3576693.0	3574480.0	47439.0	3577374.0	trial_257
8	chromosome_01	2617963.0	ChCC-v11000815m.g	2628729.0	18667.0	2619395.0	2610062.0	1241907.0	2617962.0	trial_257
9	chromosome_01	2821741.0	ChCC-v11000892m.g	2823366.0	4408.0	2821162.0	2818958.0	1040140.0	2821740.0	trial_257
10	chromosome_08	3282412.0	intergenic	3282412.0	1.0	3282411.0	3282411.0	1016108.0	3282411.0	trial_257
11	chromosome_04	3423473.0	ex.Cre52.g761647.t1.1.g	3426994.0	3797.0	3425095.0	3423197.0	1134373.0	3423472.0	trial_257
12	chromosome_02	2757185.0	ChCC-v11003845m.g	2758875.0	2145.0	2757802.0	2756730.0	35295.0	2757184.0	trial_257
0	chromosome_08	2639342.0	intergenic	2639342.0	1.0	2639341.0	2639341.0	487050.0	2639341.0	trial_258
1	chromosome_02	708961.0	ChCC-v11003061m.g	709946.0	8715.0	705588.0	701231.0	1757467.0	708960.0	trial_258
2	chromosome_09	5262998.0	ChCC-v11020144m.g	5263983.0	7649.0	5260158.0	5256334.0	68429.0	5262997.0	trial_258
3	chromosome_14	1233214.0	ChCC-v11030231m.g	1242378.0	11384.0	1236686.0	1230994.0	1995621.0	1233213.0	trial_258
4	chromosome_04	2880671.0	intergenic	2880671.0	1.0	2880670.0	2880670.0	589948.0	2880670.0	trial_258
5	chromosome_02	6222699.0	ChCC-v11005057m.g	6223172.0	4619.0	6220862.0	6218553.0	58111.0	6222698.0	trial_258
6	chromosome_02	2530733.0	ChCC-v11003767m.g	2533747.0	4487.0	2531503.0	2529260.0	68448.0	2530732.0	trial_258
8	chromosome_02	364249.0	ChCC-v11002941m.g	364771.0	2856.0	363343.0	361915.0	2099712.0	364248.0	trial_258
9	chromosome_15	1374247.0	fli.orf.31.g	1390037.0	16509.0	1381782.0	1373528.0	193281.0	1374246.0	trial_258
10	chromosome_03	6078161.0	ChCC-v11008268m.g	6080885.0	9490.0	6076140.0	6071395.0	244247.0	6078160.0	trial_258
11	chromosome_14	2518587.0	ChCC-v11030591m.g	2520819.0	13551.0	2514043.0	2507268.0	718264.0	2518586.0	trial_258
12	chromosome_12	6679859.0	intergenic	6679859.0	1.0	6679858.0	6679858.0	2217028.0	6679858.0	trial_258
1	chromosome_10	6144373.0	intergenic	6144373.0	1.0	6144372.0	6144372.0	597665.0	6144372.0	trial_259
2	chromosome_12	5235365.0	ChCC-v11026443m.g	5235891.0	4201.0	5233790.0	5231690.0	770960.0	5235364.0	trial_259
4	chromosome_12	4041736.0	ChCC-v11025951m.g	4043581.0	10363.0	4038399.0	4033218.0	67205.0	4041735.0	trial_259
5	chromosome_16	4152051.0	ChCC-v11033692m.g	4158967.0	8902.0	4154516.0	4150065.0	96508.0	4152050.0	trial_259
6	chromosome_07	4605703.0	ChCC-v11016460m.g	4606246.0	3838.0	4604327.0	4602408.0	14857.0	4605702.0	trial_259
7	chromosome_16	4722242.0	ChCC-v11033867m.g	4726713.0	6934.0	4723246.0	4719779.0	665238.0	4722241.0	trial_259
8	chromosome_14	3074570.0	ChCC-v11030806m.g	3075755.0	4548.0	3073481.0	3071207.0	158826.0	3074569.0	trial_259
9	chromosome_17	2977602.0	intergenic	2977602.0	1.0	2977601.0	2977601.0	344971.0	2977601.0	trial_259
11	chromosome_17	4173308.0	ChCC-v11036516m.g	4184736.0	13528.0	4177972.0	4171208.0	176040.0	4173307.0	trial_259
12	chromosome_02	5761936.0	intergenic	5761936.0	1.0	5761935.0	5761935.0	517038.0	5761935.0	trial_259
1	chromosome_12	4977328.0	ChCC-v11026316m.g	4978279.0	7891.0	4974333.0	4970388.0	511503.0	4977327.0	trial_260
3	chromosome_08	3017771.0	ChCC-v11017966m.g	3018134.0	3440.0	3016414.0	3014694.0	864123.0	3017770.0	trial_260
4	chromosome_02	1175634.0	ChCC-v11003233m.g	1175902.0	8898.0	1171453.0	1167004.0	1291602.0	1175633.0	trial_260
5	chromosome_07	6389837.0	ChCC-v11017090m.g	6395353.0	8311.0	6391197.0	6387042.0	35089.0	6389836.0	trial_260
6	chromosome_11	426562.0	ChCC-v11023160m.g	427105.0	4770.0	424720.0	422335.0	2282329.0	426561.0	trial_260
7	chromosome_14	3739080.0	ChCC-v11031008m.g	3740416.0	3758.0	3738537.0	3736658.0	506230.0	3739079.0	trial_260
8	chromosome_17	2417770.0	intergenic	2417770.0	1.0	2417769.0	2417769.0	78556.0	2417769.0	trial_260
9	chromosome_10	2523455.0	ChCC-v11021601m.g	2526210.0	5098.0	2523661.0	2521112.0	811355.0	2523454.0	trial_260
11	chromosome_11	1898011.0	ChCC-v11023611m.g	1900212.0	6045.0	1897189.0	1894167.0	809860.0	1898010.0	trial_260
12	chromosome_12	3994060.0	ChCC-v11025927m.g	3999784.0	5837.0	3996865.0	3993947.0	25671.0	3994059.0	trial_260
0	chromosome_07	2752311.0	ChCC-v11015810m.g	2757876.0	12541.0	2751605.0	2745335.0	134328.0	2752310.0	trial_261
1	chromosome_02	471001.0	ChCC-v11002979m.g	481732.0	11909.0	475777.0	469823.0	1987278.0	471000.0	trial_261
3	chromosome_09	1953734.0	intergenic	1953734.0	1.0	1953733.0	1953733.0	130538.0	1953733.0	trial_261
5	chromosome_11	1857161.0	ChCC-v11023601m.g	1870039.0	16406.0	1861836.0	1853633.0	845213.0	1857160.0	trial_261
6	chromosome_16	6101946.0	ChCC-v11034364m.g	6102518.0	1574.0	6101731.0	6100944.0	15134.0	6101945.0	trial_261
7	chromosome_01	6039923.0	intergenic	6039923.0	1.0	6039922.0	6039922.0	322148.0	6039922.0	trial_261
8	chromosome_14	3599187.0	intergenic	3599187.0	1.0	3599186.0	3599186.0	366879.0	3599186.0	trial_261
9	chromosome_15	1515303.0	ChCC-v11031644m.g	1540552.0	26078.0	1527513.0	1514474.0	339012.0	1515302.0	trial_261
10	chromosome_01	6998088.0	intergenic	6998088.0	1.0	6998087.0	6998087.0	636017.0	6998087.0	trial_261
11	chromosome_02	2954436.0	ex.Cre02.g095250.t1.1.g	2963137.0	34606.0	2945834.0	2928531.0	152737.0	2954435.0	trial_261
0	chromosome_06	6810321.0	ChCC-v11014059m.g	6812030.0	4552.0	6809754.0	6807478.0	837920.0	6810320.0	trial_262
1	chromosome_15	822709.0	ChCC-v11031370m.g	825327.0	11179.0	819737.0	814148.0	368764.0	822708.0	trial_262
2	chromosome_11	1608206.0	ChCC-v11023535m.g	1608393.0	2815.0	1606985.0	1605578.0	1100064.0	1608205.0	trial_262
3	chromosome_15	1591921.0	ChCC-v11031653m.g	1606299.0	24613.0	1593992.0	1581686.0	405491.0	1591920.0	trial_262
4	chromosome_12	8501930.0	ChCC-v11027549m.g	8503325.0	3360.0	8501645.0	8499965.0	764963.0	8501929.0	trial_262
6	chromosome_09	3986269.0	intergenic	3986269.0	1.0	3986268.0	3986268.0	674021.0	3986268.0	trial_262
7	chromosome_07	3616560.0	ChCC-v11016083m.g	3618600.0	6872.0	3615164.0	3611728.0	29141.0	3616559.0	trial_262
9	chromosome_07	4532446.0	ChCC-v11016440m.g	4534058.0	4259.0	4531928.0	4529799.0	87256.0	4532445.0	trial_262
10	chromosome_10	919182.0	ChCC-v11021005m.g	924515.0	6270.0	921380.0	918245.0	121362.0	919181.0	trial_262
11	chromosome_09	5040950.0	ChCC-v11020087m.g	5050111.0	13180.0	5043521.0	5036931.0	148208.0	5040949.0	trial_262
12	chromosome_14	2730553.0	ChCC-v11030689m.g	2734198.0	8053.0	2730171.0	2726145.0	502136.0	2730552.0	trial_262
0	chromosome_09	4090413.0	ChCC-v11019817m.g	4091718.0	5643.0	4088896.0	4086075.0	571393.0	4090412.0	trial_263
1	chromosome_16	2199971.0	ChCC-v11033044m.g	2203257.0	4275.0	2201119.0	2198982.0	1286560.0	2199970.0	trial_263
2	chromosome_10	6173232.0	ChCC-v11022827m.g	6173663.0	2160.0	6172583.0	6171503.0	569454.0	6173231.0	trial_263
3	chromosome_06	546269.0	intergenic	546269.0	1.0	546268.0	546268.0	501226.0	546268.0	trial_263
7	chromosome_02	2488951.0	ChCC-v11003750m.g	2489993.0	9462.0	2485262.0	2480531.0	22207.0	2488950.0	trial_263
9	chromosome_09	5336807.0	ChCC-v11020167m.g	5337172.0	3236.0	5335554.0	5333936.0	143825.0	5336806.0	trial_263
11	chromosome_13	2775057.0	ChCC-v11029070m.g	2777760.0	6072.0	2774724.0	2771688.0	221902.0	2775056.0	trial_263
12	chromosome_10	2279326.0	intergenic	2279326.0	1.0	2279325.0	2279325.0	953745.0	2279325.0	trial_263
0	chromosome_04	2504087.0	ChCC-v11010103m.g	2505897.0	3572.0	2504111.0	2502325.0	213389.0	2504086.0	trial_264
1	chromosome_14	647055.0	ChCC-v11030075m.g	652418.0	12523.0	646156.0	639895.0	2586151.0	647054.0	trial_264
3	chromosome_12	8393016.0	ChCC-v11027530m.g	8404655.0	17435.0	8395937.0	8387220.0	870671.0	8393015.0	trial_264
4	chromosome_04	508489.0	ChCC-v11009558m.g	510371.0	7922.0	506410.0	502449.0	744320.0	508488.0	trial_264
5	chromosome_09	5784215.0	ChCC-v11020319m.g	5784313.0	7345.0	5780640.0	5776968.0	588911.0	5784214.0	trial_264
6	chromosome_08	816794.0	ChCC-v11017342m.g	822130.0	8768.0	817746.0	813362.0	557967.0	816793.0	trial_264
7	chromosome_03	412934.0	ChCC-v11006168m.g	420724.0	15952.0	412748.0	404772.0	46192.0	412933.0	trial_264
8	chromosome_09	7735235.0	intergenic	7735235.0	1.0	7735234.0	7735234.0	2543505.0	7735234.0	trial_264
9	chromosome_15	1606489.0	intergenic	1606489.0	1.0	1606488.0	1606488.0	417987.0	1606488.0	trial_264
