	chromosome	end	gene	gene_end	gene_length	gene_midpoint	gene_start	min_distance_to_mutations	start	trial
7	chromosome_15	1388017.0	fli.orf.31.g	1390037.0	16509.0	1381782.0	1373528.0	527364.0	1388016.0	trial_229
8	chromosome_05	1325599.0	intergenic	1325599.0	1.0	1325598.0	1325598.0	499647.0	1325598.0	trial_229
9	chromosome_06	4037411.0	ChCC-v11013128m.g	4038442.0	6709.0	4035087.0	4031733.0	95112.0	4037410.0	trial_229
10	chromosome_11	3646948.0	intergenic	3646948.0	1.0	3646947.0	3646947.0	272056.0	3646947.0	trial_229
11	chromosome_02	7629197.0	ChCC-v11005669m.g	7633370.0	6293.0	7630223.0	7627077.0	306811.0	7629196.0	trial_229
12	chromosome_17	1833118.0	ChCC-v11035635m.g	1835520.0	9665.0	1830687.0	1825855.0	12268.0	1833117.0	trial_229
13	chromosome_12	8410688.0	ChCC-v11027531m.g	8412424.0	9774.0	8407537.0	8402650.0	864062.0	8410687.0	trial_229
14	chromosome_01	3217870.0	ChCC-v11001034m.g	3218938.0	7129.0	3215373.0	3211809.0	602621.0	3217869.0	trial_229
15	chromosome_08	1906463.0	ChCC-v11017675m.g	1907610.0	5279.0	1904970.0	1902331.0	1351692.0	1906462.0	trial_229
16	chromosome_03	1250641.0	ChCC-v11006459m.g	1259934.0	13683.0	1253092.0	1246251.0	3166200.0	1250640.0	trial_229
17	chromosome_02	2023956.0	ChCC-v11003590m.g	2027717.0	5640.0	2024897.0	2022077.0	489373.0	2023955.0	trial_229
19	chromosome_02	3774666.0	intergenic	3774666.0	1.0	3774665.0	3774665.0	2239141.0	3774665.0	trial_229
20	chromosome_03	6169283.0	ChCC-v11008303m.g	6169813.0	1974.0	6168826.0	6167839.0	215721.0	6169282.0	trial_229
21	chromosome_06	5892174.0	intergenic	5892174.0	1.0	5892173.0	5892173.0	1063120.0	5892173.0	trial_229
22	chromosome_05	1986138.0	ChCC-v11011152m.g	1987065.0	17641.0	1978244.0	1969424.0	152999.0	1986137.0	trial_229
23	chromosome_10	1888865.0	ChCC-v11021358m.g	1897591.0	12549.0	1891316.0	1885042.0	10149.0	1888864.0	trial_229
24	chromosome_06	5244130.0	ChCC-v11013535m.g	5249606.0	6619.0	5246296.0	5242987.0	417243.0	5244129.0	trial_229
25	chromosome_07	2764822.0	intergenic	2764822.0	1.0	2764821.0	2764821.0	196898.0	2764821.0	trial_229
26	chromosome_03	8935408.0	ChCC-v11009286m.g	8938927.0	4189.0	8936832.0	8934738.0	497951.0	8935407.0	trial_229
27	chromosome_13	598042.0	ChCC-v11028273m.g	600859.0	3085.0	599316.0	597774.0	61306.0	598041.0	trial_229
0	chromosome_05	318959.0	ChCC-v11010673m.g	327036.0	14868.0	319602.0	312168.0	234028.0	318958.0	trial_230
1	chromosome_05	639667.0	ChCC-v11010778m.g	641312.0	6328.0	638148.0	634984.0	552574.0	639666.0	trial_230
2	chromosome_03	4909447.0	ChCC-v11007757m.g	4911508.0	3342.0	4909837.0	4908166.0	490545.0	4909446.0	trial_230
3	chromosome_15	44907.0	ChCC-v11031189m.g	48520.0	3863.0	46588.0	44657.0	1862558.0	44906.0	trial_230
4	chromosome_08	915612.0	ChCC-v11017375m.g	921932.0	7128.0	918368.0	914804.0	2338294.0	915611.0	trial_230
5	chromosome_02	2911720.0	ChCC-v11003916m.g	2913682.0	2243.0	2912560.0	2911439.0	1377036.0	2911719.0	trial_230
6	chromosome_04	3580105.0	ChCC-v11010425m.g	3601550.0	21881.0	3590609.0	3579669.0	30050.0	3580104.0	trial_230
8	chromosome_17	5415061.0	intergenic	5415061.0	1.0	5415060.0	5415060.0	3456675.0	5415060.0	trial_230
10	chromosome_02	4219175.0	ChCC-v11004310m.g	4222391.0	12661.0	4216060.0	4209730.0	2680536.0	4219174.0	trial_230
11	chromosome_01	3076988.0	ChCC-v11000993m.g	3078012.0	6291.0	3074866.0	3071721.0	530128.0	3076987.0	trial_230
12	chromosome_08	2271919.0	ex.Cre08.g370750.t1.1.g	2280610.0	9887.0	2275666.0	2270723.0	980996.0	2271918.0	trial_230
13	chromosome_07	1694254.0	intergenic	1694254.0	1.0	1694253.0	1694253.0	1267466.0	1694253.0	trial_230
14	chromosome_15	1479636.0	intergenic	1479636.0	1.0	1479635.0	1479635.0	429511.0	1479635.0	trial_230
15	chromosome_09	7526790.0	intergenic	7526790.0	1.0	7526789.0	7526789.0	3069886.0	7526789.0	trial_230
18	chromosome_16	2593874.0	intergenic	2593874.0	1.0	2593873.0	2593873.0	86306.0	2593873.0	trial_230
19	chromosome_05	233552.0	ChCC-v11010652m.g	263205.0	31003.0	247703.0	232202.0	162129.0	233551.0	trial_230
20	chromosome_11	2263875.0	ChCC-v11023753m.g	2267657.0	4159.0	2265577.0	2263498.0	298666.0	2263874.0	trial_230
21	chromosome_08	1964798.0	ChCC-v11017698m.g	1969655.0	7871.0	1965719.0	1961784.0	1290943.0	1964797.0	trial_230
22	chromosome_09	3824766.0	ChCC-v11019756m.g	3828659.0	14742.0	3821288.0	3813917.0	635615.0	3824765.0	trial_230
23	chromosome_12	6649540.0	intergenic	6649540.0	1.0	6649539.0	6649539.0	893936.0	6649539.0	trial_230
24	chromosome_04	1142361.0	ChCC-v11009683m.g	1150859.0	12686.0	1144516.0	1138173.0	1309084.0	1142360.0	trial_230
25	chromosome_07	4256914.0	ChCC-v11016347m.g	4259031.0	8428.0	4254817.0	4250603.0	58448.0	4256913.0	trial_230
26	chromosome_13	1231505.0	ChCC-v11028493m.g	1239988.0	8735.0	1235620.0	1231253.0	697610.0	1231504.0	trial_230
27	chromosome_07	4317264.0	ChCC-v11016362m.g	4318461.0	5352.0	4315785.0	4313109.0	119416.0	4317263.0	trial_230
0	chromosome_03	1135458.0	ChCC-v11006418m.g	1138999.0	5285.0	1136356.0	1133714.0	3282936.0	1135457.0	trial_231
1	chromosome_16	895376.0	ChCC-v11032570m.g	899297.0	9229.0	894682.0	890068.0	1612885.0	895375.0	trial_231
2	chromosome_09	3733262.0	ChCC-v11019731m.g	3737233.0	40364.0	3717051.0	3696869.0	739852.0	3733261.0	trial_231
3	chromosome_03	1970006.0	ChCC-v11006709m.g	1970163.0	2802.0	1968762.0	1967361.0	2450530.0	1970005.0	trial_231
5	chromosome_06	3780465.0	ChCC-v11013015m.g	3784797.0	12302.0	3778646.0	3772495.0	161329.0	3780464.0	trial_231
6	chromosome_05	865891.0	ChCC-v11010849m.g	866379.0	5646.0	863556.0	860733.0	777982.0	865890.0	trial_231
8	chromosome_03	1510837.0	ChCC-v11006536m.g	1513504.0	4251.0	1511378.0	1509253.0	2907914.0	1510836.0	trial_231
9	chromosome_04	1757135.0	ChCC-v11009876m.g	1758211.0	6682.0	1754870.0	1751529.0	698730.0	1757134.0	trial_231
10	chromosome_11	1264039.0	intergenic	1264039.0	1.0	1264038.0	1264038.0	51068.0	1264038.0	trial_231
11	chromosome_06	3353141.0	ChCC-v11012827m.g	3357067.0	6279.0	3353927.0	3350788.0	268640.0	3353140.0	trial_231
12	chromosome_09	1550655.0	ChCC-v11018994m.g	1553441.0	3048.0	1551917.0	1550393.0	74987.0	1550654.0	trial_231
13	chromosome_12	5086692.0	ChCC-v11026370m.g	5088634.0	2906.0	5087181.0	5085728.0	765087.0	5086691.0	trial_231
14	chromosome_03	7827009.0	ChCC-v11008913m.g	7835517.0	10092.0	7830471.0	7825425.0	608410.0	7827008.0	trial_231
16	chromosome_01	1186288.0	intergenic	1186288.0	1.0	1186287.0	1186287.0	472933.0	1186287.0	trial_231
17	chromosome_07	1409903.0	intergenic	1409903.0	1.0	1409902.0	1409902.0	1233456.0	1409902.0	trial_231
18	chromosome_07	6055428.0	ChCC-v11016994m.g	6061598.0	6964.0	6058116.0	6054634.0	567523.0	6055427.0	trial_231
19	chromosome_12	8285982.0	f5.ChCC-v11027490m.g	8287199.0	6094.0	8284152.0	8281105.0	740677.0	8285981.0	trial_231
20	chromosome_16	2364840.0	ChCC-v11033095m.g	2365183.0	600.0	2364883.0	2364583.0	142684.0	2364839.0	trial_231
22	chromosome_03	5264202.0	intergenic	5264202.0	1.0	5264201.0	5264201.0	660652.0	5264201.0	trial_231
23	chromosome_04	685384.0	ChCC-v11009611m.g	686808.0	3677.0	684969.0	683131.0	1768631.0	685383.0	trial_231
24	chromosome_06	5254898.0	intergenic	5254898.0	1.0	5254897.0	5254897.0	425844.0	5254897.0	trial_231
25	chromosome_13	4171482.0	ChCC-v11029530m.g	4174602.0	4176.0	4172514.0	4170426.0	430342.0	4171481.0	trial_231
27	chromosome_03	8855174.0	ChCC-v11009261m.g	8857811.0	4168.0	8855727.0	8853643.0	416846.0	8855173.0	trial_231
0	chromosome_07	6010690.0	ChCC-v11016977m.g	6014512.0	14945.0	6007039.0	5999567.0	516446.0	6010689.0	trial_232
1	chromosome_06	3484888.0	ChCC-v11012893m.g	3488390.0	10163.0	3483308.0	3478227.0	398021.0	3484887.0	trial_232
2	chromosome_06	2873752.0	ChCC-v11012607m.g	2874740.0	1586.0	2873947.0	2873154.0	41404.0	2873751.0	trial_232
3	chromosome_12	7745836.0	ChCC-v11027349m.g	7747279.0	3551.0	7745503.0	7743728.0	202028.0	7745835.0	trial_232
4	chromosome_08	3540255.0	ChCC-v11018138m.g	3551698.0	12037.0	3545679.0	3539661.0	289017.0	3540254.0	trial_232
5	chromosome_13	3383490.0	ChCC-v11029262m.g	3394439.0	15084.0	3386897.0	3379355.0	355275.0	3383489.0	trial_232
6	chromosome_07	1393600.0	ChCC-v11015296m.g	1394116.0	5011.0	1391610.0	1389105.0	1215164.0	1393599.0	trial_232
7	chromosome_05	1198093.0	intergenic	1198093.0	1.0	1198092.0	1198092.0	627153.0	1198092.0	trial_232
8	chromosome_08	1237099.0	ChCC-v11017464m.g	1238183.0	1560.0	1237403.0	1236623.0	2019259.0	1237098.0	trial_232
9	chromosome_05	1591511.0	ChCC-v11011080m.g	1595761.0	8863.0	1591329.0	1586898.0	233916.0	1591510.0	trial_232
10	chromosome_05	851129.0	intergenic	851129.0	1.0	851128.0	851128.0	765554.0	851128.0	trial_232
11	chromosome_08	25445.0	ChCC-v11017121m.g	30696.0	6291.0	27550.0	24405.0	3229112.0	25444.0	trial_232
12	chromosome_01	4550315.0	ChCC-v11001528m.g	4550451.0	1230.0	4549836.0	4549221.0	153109.0	4550314.0	trial_232
13	chromosome_02	5812294.0	ChCC-v11004909m.g	5815989.0	4126.0	5813926.0	5811863.0	1509486.0	5812293.0	trial_232
14	chromosome_07	4047673.0	ChCC-v11016273m.g	4065299.0	18194.0	4056202.0	4047105.0	140167.0	4047672.0	trial_232
15	chromosome_02	1488970.0	ChCC-v11003368m.g	1491252.0	2955.0	1489774.0	1488297.0	45750.0	1488969.0	trial_232
16	chromosome_02	3674572.0	intergenic	3674572.0	1.0	3674571.0	3674571.0	2139047.0	3674571.0	trial_232
17	chromosome_07	2675883.0	ChCC-v11015785m.g	2677978.0	7472.0	2674242.0	2670506.0	287477.0	2675882.0	trial_232
18	chromosome_07	3006276.0	ChCC-v11015920m.g	3021950.0	18869.0	3012515.0	3003081.0	50796.0	3006275.0	trial_232
19	chromosome_07	1077552.0	ChCC-v11015169m.g	1077816.0	386.0	1077623.0	1077430.0	901177.0	1077551.0	trial_232
21	chromosome_05	3019462.0	ChCC-v11011472m.g	3021321.0	2176.0	3020233.0	3019145.0	1194988.0	3019461.0	trial_232
22	chromosome_04	1434889.0	ChCC-v11009770m.g	1439627.0	15540.0	1431857.0	1424087.0	1021743.0	1434888.0	trial_232
24	chromosome_15	1537303.0	ChCC-v11031644m.g	1540552.0	26078.0	1527513.0	1514474.0	381633.0	1537302.0	trial_232
26	chromosome_07	4173956.0	ChCC-v11016309m.g	4174569.0	6110.0	4171514.0	4168459.0	24855.0	4173955.0	trial_232
27	chromosome_07	3949726.0	ChCC-v11016227m.g	3954285.0	6183.0	3951193.0	3948102.0	245176.0	3949725.0	trial_232
0	chromosome_01	3521663.0	intergenic	3521663.0	1.0	3521662.0	3521662.0	296332.0	3521662.0	trial_233
1	chromosome_07	410517.0	ChCC-v11014940m.g	414133.0	8271.0	409997.0	405862.0	233551.0	410516.0	trial_233
2	chromosome_06	69781.0	ChCC-v11011683m.g	75566.0	8070.0	71531.0	67496.0	2843820.0	69780.0	trial_233
4	chromosome_06	318545.0	intergenic	318545.0	1.0	318544.0	318544.0	2596807.0	318544.0	trial_233
5	chromosome_16	1003694.0	ChCC-v11032614m.g	1010452.0	12225.0	1004339.0	998227.0	1503228.0	1003693.0	trial_233
6	chromosome_09	5710946.0	ChCC-v11020294m.g	5725069.0	15857.0	5717140.0	5709212.0	1260237.0	5710945.0	trial_233
7	chromosome_15	138811.0	ChCC-v11031195m.g	142214.0	3677.0	140375.0	138537.0	1768771.0	138810.0	trial_233
8	chromosome_07	2791774.0	ChCC-v11015825m.g	2792005.0	3050.0	2790480.0	2788955.0	171239.0	2791773.0	trial_233
9	chromosome_07	3259174.0	ChCC-v11015951m.g	3266804.0	18894.0	3257357.0	3247910.0	295638.0	3259173.0	trial_233
10	chromosome_17	4519669.0	ChCC-v11036620m.g	4523359.0	6967.0	4519875.0	4516392.0	2561490.0	4519668.0	trial_233
11	chromosome_03	5874111.0	ChCC-v11008187m.g	5878090.0	5918.0	5875131.0	5872172.0	49722.0	5874110.0	trial_233
12	chromosome_17	778320.0	ChCC-v11035305m.g	782033.0	7649.0	778208.0	774384.0	720124.0	778319.0	trial_233
13	chromosome_01	5782451.0	ChCC-v11002018m.g	5787248.0	5831.0	5784332.0	5781417.0	428759.0	5782450.0	trial_233
14	chromosome_03	2268983.0	ChCC-v11006802m.g	2270103.0	1491.0	2269357.0	2268612.0	2149935.0	2268982.0	trial_233
15	chromosome_04	1150183.0	ChCC-v11009683m.g	1150859.0	12686.0	1144516.0	1138173.0	1309084.0	1150182.0	trial_233
16	chromosome_01	3324053.0	ChCC-v11001078m.g	3325298.0	8564.0	3321016.0	3316734.0	496978.0	3324052.0	trial_233
17	chromosome_10	2302575.0	intergenic	2302575.0	1.0	2302574.0	2302574.0	384368.0	2302574.0	trial_233
18	chromosome_07	5410258.0	ChCC-v11016766m.g	5415567.0	9056.0	5411039.0	5406511.0	79554.0	5410257.0	trial_233
19	chromosome_06	1238212.0	ChCC-v11012055m.g	1241098.0	3817.0	1239189.0	1237281.0	1676162.0	1238211.0	trial_233
20	chromosome_10	3979234.0	intergenic	3979234.0	1.0	3979233.0	3979233.0	278109.0	3979233.0	trial_233
21	chromosome_13	4539600.0	ChCC-v11029663m.g	4543835.0	6935.0	4540367.0	4536900.0	798195.0	4539599.0	trial_233
23	chromosome_11	1623493.0	intergenic	1623493.0	1.0	1623492.0	1623492.0	146007.0	1623492.0	trial_233
24	chromosome_16	1641496.0	ChCC-v11032831m.g	1642707.0	3905.0	1640754.0	1638802.0	866813.0	1641495.0	trial_233
25	chromosome_10	4415729.0	intergenic	4415729.0	1.0	4415728.0	4415728.0	158386.0	4415728.0	trial_233
26	chromosome_07	967781.0	ChCC-v11015130m.g	970310.0	13226.0	963697.0	957084.0	787251.0	967780.0	trial_233
27	chromosome_03	1422855.0	ChCC-v11006506m.g	1426421.0	7255.0	1422793.0	1419166.0	2996499.0	1422854.0	trial_233
0	chromosome_11	2279597.0	ex.Cre02.g095143.t1.1.g	2282245.0	5562.0	2279464.0	2276683.0	284779.0	2279596.0	trial_234
1	chromosome_02	3209242.0	ChCC-v11003988m.g	3210489.0	6063.0	3207457.0	3204426.0	1671933.0	3209241.0	trial_234
2	chromosome_07	3773498.0	ChCC-v11016150m.g	3773916.0	4098.0	3771867.0	3769818.0	424502.0	3773497.0	trial_234
4	chromosome_05	1403280.0	ChCC-v11011013m.g	1420443.0	24869.0	1408008.0	1395574.0	417237.0	1403279.0	trial_234
5	chromosome_16	4133773.0	intergenic	4133773.0	1.0	4133772.0	4133772.0	233906.0	4133772.0	trial_234
6	chromosome_04	3475331.0	ChCC-v11010393m.g	3477180.0	7672.0	3473344.0	3469508.0	87215.0	3475330.0	trial_234
7	chromosome_07	6375384.0	ChCC-v11017086m.g	6379058.0	4363.0	6376876.0	6374695.0	886283.0	6375383.0	trial_234
9	chromosome_11	382108.0	ChCC-v11023139m.g	382429.0	10046.0	377406.0	372383.0	31969.0	382107.0	trial_234
11	chromosome_12	8399616.0	ChCC-v11027530m.g	8404655.0	17435.0	8395937.0	8387220.0	852462.0	8399615.0	trial_234
12	chromosome_13	1634924.0	ChCC-v11028638m.g	1639141.0	9659.0	1634311.0	1629482.0	1096301.0	1634923.0	trial_234
13	chromosome_05	731546.0	ChCC-v11010793m.g	744298.0	14690.0	736953.0	729608.0	651379.0	731545.0	trial_234
14	chromosome_01	7986442.0	ChCC-v11002703m.g	7993684.0	9333.0	7989017.0	7984351.0	913861.0	7986441.0	trial_234
15	chromosome_17	1519257.0	ChCC-v11035534m.g	1519416.0	4161.0	1517335.0	1515255.0	301084.0	1519256.0	trial_234
16	chromosome_11	320892.0	ChCC-v11023120m.g	322138.0	2322.0	320977.0	319816.0	88398.0	320891.0	trial_234
17	chromosome_01	1165632.0	intergenic	1165632.0	1.0	1165631.0	1165631.0	493589.0	1165631.0	trial_234
19	chromosome_17	1372260.0	ChCC-v11035504m.g	1401732.0	35224.0	1384120.0	1366508.0	434299.0	1372259.0	trial_234
20	chromosome_16	4102933.0	intergenic	4102933.0	1.0	4102932.0	4102932.0	264746.0	4102932.0	trial_234
21	chromosome_13	2797326.0	intergenic	2797326.0	1.0	2797325.0	2797325.0	6164.0	2797325.0	trial_234
22	chromosome_15	417695.0	ChCC-v11031269m.g	428581.0	19317.0	418922.0	409264.0	1490224.0	417694.0	trial_234
23	chromosome_01	1222236.0	intergenic	1222236.0	1.0	1222235.0	1222235.0	436985.0	1222235.0	trial_234
24	chromosome_07	4174930.0	intergenic	4174930.0	1.0	4174929.0	4174929.0	21440.0	4174929.0	trial_234
25	chromosome_15	521775.0	intergenic	521775.0	1.0	521774.0	521774.0	1387372.0	521774.0	trial_234
26	chromosome_05	2360605.0	intergenic	2360605.0	1.0	2360604.0	2360604.0	535359.0	2360604.0	trial_234
27	chromosome_01	6224025.0	ChCC-v11002161m.g	6224585.0	6465.0	6221352.0	6218120.0	242122.0	6224024.0	trial_234
0	chromosome_08	714920.0	ChCC-v11017322m.g	722020.0	11795.0	716122.0	710225.0	2540540.0	714919.0	trial_235
1	chromosome_02	7003366.0	ChCC-v11005376m.g	7007927.0	4726.0	7005564.0	7003201.0	317848.0	7003365.0	trial_235
2	chromosome_09	3984710.0	intergenic	3984710.0	1.0	3984709.0	3984709.0	472194.0	3984709.0	trial_235
3	chromosome_10	4390204.0	ChCC-v11022250m.g	4395355.0	17087.0	4386811.0	4378268.0	129469.0	4390203.0	trial_235
4	chromosome_17	4555363.0	ChCC-v11036629m.g	4561134.0	11402.0	4555433.0	4549732.0	2597048.0	4555362.0	trial_235
5	chromosome_08	166435.0	intergenic	166435.0	1.0	166434.0	166434.0	3090228.0	166434.0	trial_235
6	chromosome_06	4080644.0	ChCC-v11013141m.g	4086362.0	8691.0	4082016.0	4077671.0	142041.0	4080643.0	trial_235
7	chromosome_07	4752872.0	ChCC-v11016531m.g	4755652.0	3523.0	4753890.0	4752129.0	557521.0	4752871.0	trial_235
8	chromosome_07	5160092.0	ChCC-v11016667m.g	5162037.0	11538.0	5156268.0	5150499.0	334325.0	5160091.0	trial_235
9	chromosome_07	752903.0	ChCC-v11015060m.g	762028.0	10316.0	756870.0	751712.0	580424.0	752902.0	trial_235
11	chromosome_07	4496305.0	intergenic	4496305.0	1.0	4496304.0	4496304.0	299935.0	4496304.0	trial_235
13	chromosome_06	3469484.0	ChCC-v11012888m.g	3472881.0	4059.0	3470851.0	3468822.0	385564.0	3469483.0	trial_235
14	chromosome_16	6998679.0	ChCC-v11034656m.g	6999758.0	3614.0	6997951.0	6996144.0	237354.0	6998678.0	trial_235
15	chromosome_10	3510362.0	ChCC-v11022020m.g	3523300.0	17237.0	3514681.0	3506063.0	742661.0	3510361.0	trial_235
16	chromosome_17	6221034.0	intergenic	6221034.0	1.0	6221033.0	6221033.0	4262648.0	6221033.0	trial_235
17	chromosome_09	2450522.0	intergenic	2450522.0	1.0	2450521.0	2450521.0	116624.0	2450521.0	trial_235
18	chromosome_06	4306498.0	ChCC-v11013209m.g	4306810.0	2785.0	4305417.0	4304025.0	365442.0	4306497.0	trial_235
20	chromosome_11	3296920.0	ChCC-v11024017m.g	3298617.0	6254.0	3295490.0	3292363.0	79401.0	3296919.0	trial_235
22	chromosome_17	7156680.0	intergenic	7156680.0	1.0	7156679.0	7156679.0	5198294.0	7156679.0	trial_235
23	chromosome_01	1162626.0	intergenic	1162626.0	1.0	1162625.0	1162625.0	496595.0	1162625.0	trial_235
25	chromosome_03	2019953.0	ChCC-v11006724m.g	2021393.0	12013.0	2015386.0	2009380.0	2403906.0	2019952.0	trial_235
26	chromosome_08	1491663.0	ChCC-v11017535m.g	1496426.0	12933.0	1489959.0	1483493.0	1766703.0	1491662.0	trial_235
0	chromosome_04	99327.0	ChCC-v11009433m.g	100329.0	5299.0	97679.0	95030.0	2355921.0	99326.0	trial_236
1	chromosome_03	1534624.0	ChCC-v11006548m.g	1536875.0	7297.0	1533226.0	1529578.0	2886066.0	1534623.0	trial_236
3	chromosome_16	1675801.0	ChCC-v11032840m.g	1684424.0	18189.0	1675329.0	1666235.0	832238.0	1675800.0	trial_236
4	chromosome_02	96309.0	ChCC-v11002828m.g	98346.0	5821.0	95435.0	92525.0	14508.0	96308.0	trial_236
5	chromosome_07	468231.0	ChCC-v11014962m.g	472451.0	7124.0	468889.0	465327.0	292443.0	468230.0	trial_236
6	chromosome_05	3342402.0	ChCC-v11011555m.g	3348759.0	8856.0	3344331.0	3339903.0	1519086.0	3342401.0	trial_236
7	chromosome_15	372052.0	intergenic	372052.0	1.0	372051.0	372051.0	1537095.0	372051.0	trial_236
8	chromosome_12	1251219.0	ChCC-v11024795m.g	1255965.0	12770.0	1249580.0	1243195.0	167341.0	1251218.0	trial_236
9	chromosome_06	5572897.0	ChCC-v11013670m.g	5574524.0	7633.0	5570707.0	5566891.0	741654.0	5572896.0	trial_236
10	chromosome_16	1620282.0	intergenic	1620282.0	1.0	1620281.0	1620281.0	887286.0	1620281.0	trial_236
13	chromosome_07	3382006.0	ChCC-v11016002m.g	3386595.0	6723.0	3383233.0	3379872.0	421514.0	3382005.0	trial_236
14	chromosome_15	797031.0	intergenic	797031.0	1.0	797030.0	797030.0	1112116.0	797030.0	trial_236
16	chromosome_13	183922.0	ChCC-v11028153m.g	186152.0	8988.0	181658.0	177164.0	97816.0	183921.0	trial_236
18	chromosome_16	6310721.0	intergenic	6310721.0	1.0	6310720.0	6310720.0	186391.0	6310720.0	trial_236
19	chromosome_01	7196139.0	ChCC-v11002493m.g	7201320.0	14997.0	7193821.0	7186323.0	118665.0	7196138.0	trial_236
20	chromosome_01	7241704.0	intergenic	7241704.0	1.0	7241703.0	7241703.0	166547.0	7241703.0	trial_236
23	chromosome_12	6270221.0	intergenic	6270221.0	1.0	6270220.0	6270220.0	1273255.0	6270220.0	trial_236
24	chromosome_15	430030.0	intergenic	430030.0	1.0	430029.0	430029.0	1479117.0	430029.0	trial_236
25	chromosome_06	3223864.0	ChCC-v11012782m.g	3230938.0	7098.0	3227389.0	3223840.0	142102.0	3223863.0	trial_236
26	chromosome_12	2830918.0	ChCC-v11025444m.g	2831135.0	3909.0	2829180.0	2827226.0	44800.0	2830917.0	trial_236
27	chromosome_04	1104214.0	ChCC-v11009668m.g	1110427.0	14998.0	1102928.0	1095429.0	1350672.0	1104213.0	trial_236
0	chromosome_04	464398.0	ChCC-v11009547m.g	466651.0	10234.0	461534.0	456417.0	1992066.0	464397.0	trial_237
1	chromosome_17	6570015.0	ChCC-v11037120m.g	6574392.0	12228.0	6568278.0	6562164.0	4609893.0	6570014.0	trial_237
2	chromosome_12	2035924.0	ChCC-v11025125m.g	2036624.0	853.0	2036197.0	2035771.0	76461.0	2035923.0	trial_237
3	chromosome_02	375152.0	ChCC-v11002945m.g	384615.0	15946.0	376642.0	368669.0	295715.0	375151.0	trial_237
4	chromosome_16	5472638.0	ChCC-v11034143m.g	5484380.0	43803.0	5462478.0	5440577.0	1034633.0	5472637.0	trial_237
5	chromosome_01	4202078.0	ChCC-v11001375m.g	4204948.0	5376.0	4202260.0	4199572.0	384266.0	4202077.0	trial_237
6	chromosome_13	3527946.0	ChCC-v11029329m.g	3530353.0	8340.0	3526183.0	3522013.0	215989.0	3527945.0	trial_237
7	chromosome_03	3174846.0	ChCC-v11007126m.g	3175992.0	8489.0	3171747.0	3167503.0	1247545.0	3174845.0	trial_237
8	chromosome_16	4742224.0	intergenic	4742224.0	1.0	4742223.0	4742223.0	374545.0	4742223.0	trial_237
9	chromosome_09	246260.0	intergenic	246260.0	1.0	246259.0	246259.0	916375.0	246259.0	trial_237
10	chromosome_05	484904.0	ChCC-v11010727m.g	494130.0	11639.0	488310.0	482491.0	402736.0	484903.0	trial_237
11	chromosome_07	495621.0	ChCC-v11014969m.g	497398.0	4164.0	495316.0	493234.0	318870.0	495620.0	trial_237
12	chromosome_03	8868199.0	ChCC-v11009263m.g	8873107.0	11246.0	8867484.0	8861861.0	428603.0	8868198.0	trial_237
13	chromosome_10	4431176.0	ChCC-v11022280m.g	4432383.0	6250.0	4429258.0	4426133.0	171916.0	4431175.0	trial_237
14	chromosome_06	4379650.0	intergenic	4379650.0	1.0	4379649.0	4379649.0	385154.0	4379649.0	trial_237
15	chromosome_10	1360979.0	intergenic	1360979.0	1.0	1360978.0	1360978.0	388106.0	1360978.0	trial_237
16	chromosome_13	4004879.0	intergenic	4004879.0	1.0	4004878.0	4004878.0	262706.0	4004878.0	trial_237
17	chromosome_13	3283363.0	ChCC-v11029218m.g	3284086.0	2143.0	3283014.0	3281943.0	459158.0	3283362.0	trial_237
18	chromosome_05	1977416.0	ChCC-v11011152m.g	1987065.0	17641.0	1978244.0	1969424.0	152999.0	1977415.0	trial_237
19	chromosome_07	4088879.0	ChCC-v11016286m.g	4090292.0	5487.0	4087548.0	4084805.0	108821.0	4088878.0	trial_237
20	chromosome_11	1070406.0	intergenic	1070406.0	1.0	1070405.0	1070405.0	244701.0	1070405.0	trial_237
21	chromosome_04	3934345.0	ChCC-v11010523m.g	3935658.0	6684.0	3932316.0	3928974.0	371757.0	3934344.0	trial_237
22	chromosome_11	2871262.0	intergenic	2871262.0	1.0	2871261.0	2871261.0	307018.0	2871261.0	trial_237
23	chromosome_08	1138554.0	ChCC-v11017436m.g	1141588.0	4457.0	1139359.0	1137131.0	2117303.0	1138553.0	trial_237
24	chromosome_10	426913.0	ChCC-v11020843m.g	441456.0	14751.0	434080.0	426705.0	201599.0	426912.0	trial_237
25	chromosome_15	1213949.0	ChCC-v11031546m.g	1216491.0	4666.0	1214158.0	1211825.0	694988.0	1213948.0	trial_237
27	chromosome_08	3104039.0	ChCC-v11017988m.g	3105565.0	7493.0	3101818.0	3098072.0	154844.0	3104038.0	trial_237
0	chromosome_06	719077.0	ChCC-v11011873m.g	727715.0	9479.0	722975.0	718236.0	2192376.0	719076.0	trial_238
1	chromosome_04	1281142.0	ChCC-v11009736m.g	1282269.0	2500.0	1281019.0	1279769.0	1172581.0	1281141.0	trial_238
3	chromosome_03	1742064.0	ChCC-v11006614m.g	1743556.0	12009.0	1737551.0	1731547.0	2681741.0	1742063.0	trial_238
4	chromosome_17	2486064.0	ChCC-v11035887m.g	2488589.0	3015.0	2487081.0	2485574.0	528696.0	2486063.0	trial_238
5	chromosome_11	1480650.0	ChCC-v11023466m.g	1481670.0	6488.0	1478426.0	1475182.0	941.0	1480649.0	trial_238
