	chromosome	end	gene	gene_end	gene_length	gene_midpoint	gene_start	min_distance_to_mutations	start	trial
8	chromosome_03	416868.0	ChCC-v11006168m.g	420724.0	15952.0	412748.0	404772.0	1160262.0	416867.0	trial_51
9	chromosome_14	643016.0	ChCC-v11030075m.g	652418.0	12523.0	646156.0	639895.0	775562.0	643015.0	trial_51
10	chromosome_14	3715115.0	intergenic	3715115.0	1.0	3715114.0	3715114.0	2293396.0	3715114.0	trial_51
1	chromosome_14	1661819.0	ChCC-v11030362m.g	1664203.0	9962.0	1659222.0	1654241.0	237504.0	1661818.0	trial_52
2	chromosome_12	2361527.0	ChCC-v11025260m.g	2363644.0	8131.0	2359578.0	2355513.0	707435.0	2361526.0	trial_52
3	chromosome_09	1331616.0	ChCC-v11018920m.g	1334196.0	5667.0	1331362.0	1328529.0	1310860.0	1331615.0	trial_52
5	chromosome_07	3215081.0	intergenic	3215081.0	1.0	3215080.0	3215080.0	379838.0	3215080.0	trial_52
7	chromosome_02	629105.0	ChCC-v11003042m.g	636769.0	16598.0	628470.0	620171.0	1936456.0	629104.0	trial_52
8	chromosome_11	2698830.0	ChCC-v11023896m.g	2701508.0	9464.0	2696776.0	2692044.0	1446245.0	2698829.0	trial_52
1	chromosome_08	1358161.0	ChCC-v11017502m.g	1366102.0	14108.0	1359048.0	1351994.0	1153769.0	1358160.0	trial_53
4	chromosome_06	1047221.0	ChCC-v11011979m.g	1047960.0	4724.0	1045598.0	1043236.0	5223407.0	1047220.0	trial_53
5	chromosome_12	6998169.0	ChCC-v11027078m.g	7001104.0	3899.0	6999154.0	6997205.0	843062.0	6998168.0	trial_53
6	chromosome_02	1594169.0	ChCC-v11003414m.g	1600509.0	11306.0	1594856.0	1589203.0	970070.0	1594168.0	trial_53
7	chromosome_17	4931432.0	intergenic	4931432.0	1.0	4931431.0	4931431.0	441521.0	4931431.0	trial_53
8	chromosome_08	1043512.0	ChCC-v11017394m.g	1052427.0	12728.0	1046063.0	1039699.0	840784.0	1043511.0	trial_53
9	chromosome_06	5745993.0	ChCC-v11013729m.g	5749921.0	6808.0	5746517.0	5743113.0	522488.0	5745992.0	trial_53
10	chromosome_17	4792990.0	ChCC-v11036710m.g	4803895.0	11138.0	4798326.0	4792757.0	574626.0	4792989.0	trial_53
1	chromosome_09	5127981.0	intergenic	5127981.0	1.0	5127980.0	5127980.0	747438.0	5127980.0	trial_54
2	chromosome_02	5452157.0	ChCC-v11004774m.g	5454044.0	5764.0	5451162.0	5448280.0	524634.0	5452156.0	trial_54
3	chromosome_11	3709042.0	ChCC-v11024129m.g	3709121.0	3746.0	3707248.0	3705375.0	435773.0	3709041.0	trial_54
6	chromosome_12	2547235.0	intergenic	2547235.0	1.0	2547234.0	2547234.0	895091.0	2547234.0	trial_54
7	chromosome_14	1637702.0	ex.Cre14.g618621.t1.1.g	1637863.0	1859.0	1636933.0	1636004.0	215215.0	1637701.0	trial_54
8	chromosome_06	8010738.0	ChCC-v11014466m.g	8010937.0	3131.0	8009371.0	8007806.0	154270.0	8010737.0	trial_54
9	chromosome_07	6207730.0	ChCC-v11017044m.g	6207779.0	2399.0	6206579.0	6205380.0	707723.0	6207729.0	trial_54
10	chromosome_12	7632192.0	ChCC-v11027305m.g	7634444.0	7352.0	7630768.0	7627092.0	1474676.0	7632191.0	trial_54
0	chromosome_08	4917986.0	intergenic	4917986.0	1.0	4917985.0	4917985.0	4712706.0	4917985.0	trial_55
1	chromosome_04	2953805.0	ChCC-v11010217m.g	2953949.0	3415.0	2952241.0	2950534.0	114045.0	2953804.0	trial_55
2	chromosome_07	4095384.0	ChCC-v11016287m.g	4095754.0	5533.0	4092987.0	4090221.0	35598.0	4095383.0	trial_55
4	chromosome_10	6022030.0	ChCC-v11022788m.g	6034209.0	16668.0	6025875.0	6017541.0	5750814.0	6022029.0	trial_55
5	chromosome_07	1288738.0	ChCC-v11015260m.g	1291579.0	15218.0	1283970.0	1276361.0	164991.0	1288737.0	trial_55
6	chromosome_05	182434.0	ChCC-v11010635m.g	186578.0	5614.0	183771.0	180964.0	2685550.0	182433.0	trial_55
7	chromosome_11	2805901.0	intergenic	2805901.0	1.0	2805900.0	2805900.0	1337121.0	2805900.0	trial_55
10	chromosome_03	4780073.0	ChCC-v11007705m.g	4783214.0	6294.0	4780067.0	4776920.0	290325.0	4780072.0	trial_55
0	chromosome_10	3623201.0	intergenic	3623201.0	1.0	3623200.0	3623200.0	3348139.0	3623200.0	trial_56
2	chromosome_01	1689605.0	ChCC-v11000458m.g	1689640.0	13517.0	1682881.0	1676123.0	301745.0	1689604.0	trial_56
3	chromosome_12	440547.0	ChCC-v11024555m.g	443205.0	8638.0	438886.0	434567.0	986728.0	440546.0	trial_56
4	chromosome_01	2958252.0	ChCC-v11000940m.g	2962860.0	12546.0	2956587.0	2950314.0	1575451.0	2958251.0	trial_56
7	chromosome_03	9154664.0	ChCC-v11009345m.g	9156783.0	6228.0	9153669.0	9150555.0	933158.0	9154663.0	trial_56
8	chromosome_11	1022973.0	ChCC-v11023346m.g	1051021.0	33894.0	1034074.0	1017127.0	26147.0	1022972.0	trial_56
10	chromosome_11	1546168.0	ChCC-v11023497m.g	1546837.0	7760.0	1542957.0	1539077.0	482736.0	1546167.0	trial_56
0	chromosome_04	1156321.0	ChCC-v11009691m.g	1160064.0	5773.0	1157177.0	1154291.0	584872.0	1156320.0	trial_57
1	chromosome_01	2265015.0	ChCC-v11000659m.g	2268611.0	12572.0	2262325.0	2256039.0	881189.0	2265014.0	trial_57
2	chromosome_09	1481158.0	ChCC-v11018964m.g	1484526.0	4166.0	1482443.0	1480360.0	1159779.0	1481157.0	trial_57
3	chromosome_03	5194099.0	ChCC-v11007885m.g	5194743.0	4978.0	5192254.0	5189765.0	702512.0	5194098.0	trial_57
4	chromosome_12	6396944.0	ChCC-v11026918m.g	6404504.0	10953.0	6399027.0	6393551.0	242935.0	6396943.0	trial_57
5	chromosome_10	2987604.0	ChCC-v11021813m.g	2995013.0	10024.0	2990001.0	2984989.0	2714940.0	2987603.0	trial_57
6	chromosome_08	402253.0	intergenic	402253.0	1.0	402252.0	402252.0	196973.0	402252.0	trial_57
7	chromosome_08	4013692.0	ChCC-v11018304m.g	4025391.0	16482.0	4017150.0	4008909.0	3811871.0	4013691.0	trial_57
9	chromosome_12	7756608.0	ChCC-v11027352m.g	7759937.0	4174.0	7757850.0	7755763.0	1601758.0	7756607.0	trial_57
10	chromosome_11	2302032.0	ChCC-v11023767m.g	2303418.0	3034.0	2301901.0	2300384.0	1241680.0	2302031.0	trial_57
0	chromosome_13	676526.0	ChCC-v11028310m.g	679644.0	6547.0	676370.0	673097.0	399069.0	676525.0	trial_58
1	chromosome_12	4708261.0	ChCC-v11026232m.g	4712790.0	6601.0	4709489.0	4706189.0	742776.0	4708260.0	trial_58
2	chromosome_01	3245810.0	ChCC-v11001048m.g	3253021.0	14781.0	3245630.0	3238240.0	1864494.0	3245809.0	trial_58
3	chromosome_06	4583949.0	intergenic	4583949.0	1.0	4583948.0	4583948.0	1685057.0	4583948.0	trial_58
5	chromosome_17	559189.0	ChCC-v11035231m.g	564097.0	19700.0	554247.0	544397.0	1194742.0	559188.0	trial_58
6	chromosome_03	8422026.0	ChCC-v11009133m.g	8428353.0	7203.0	8424751.0	8421150.0	204240.0	8422025.0	trial_58
7	chromosome_05	2003170.0	ChCC-v11011163m.g	2007273.0	7802.0	2003372.0	1999471.0	865949.0	2003169.0	trial_58
8	chromosome_07	4526517.0	ChCC-v11016438m.g	4529555.0	5929.0	4526590.0	4523626.0	278547.0	4526516.0	trial_58
9	chromosome_02	9071505.0	intergenic	9071505.0	1.0	9071504.0	9071504.0	1610832.0	9071504.0	trial_58
10	chromosome_06	4315821.0	ChCC-v11013213m.g	4318228.0	4312.0	4316072.0	4313916.0	1952933.0	4315820.0	trial_58
0	chromosome_03	6056118.0	ChCC-v11008263m.g	6057411.0	3099.0	6055861.0	6054312.0	1337054.0	6056117.0	trial_59
3	chromosome_03	6625743.0	ChCC-v11008483m.g	6629569.0	17713.0	6620712.0	6611856.0	772203.0	6625742.0	trial_59
4	chromosome_07	2029497.0	ChCC-v11015544m.g	2039445.0	17894.0	2030498.0	2021551.0	64450.0	2029496.0	trial_59
5	chromosome_02	3743337.0	intergenic	3743337.0	1.0	3743336.0	3743336.0	1178410.0	3743336.0	trial_59
7	chromosome_04	2233305.0	ChCC-v11010018m.g	2235919.0	5313.0	2233262.0	2230606.0	444166.0	2233304.0	trial_59
8	chromosome_10	4301823.0	ChCC-v11022240m.g	4339025.0	82974.0	4297538.0	4256051.0	4022477.0	4301822.0	trial_59
9	chromosome_08	1195863.0	ChCC-v11017452m.g	1200844.0	9639.0	1196024.0	1191205.0	990745.0	1195862.0	trial_59
10	chromosome_17	2591739.0	ChCC-v11035916m.g	2593273.0	6715.0	2589915.0	2586558.0	237388.0	2591738.0	trial_59
2	chromosome_02	7220087.0	ChCC-v11005520m.g	7226475.0	8833.0	7222058.0	7217642.0	238614.0	7220086.0	trial_60
3	chromosome_14	804626.0	ChCC-v11030110m.g	805632.0	14033.0	798615.0	791599.0	623103.0	804625.0	trial_60
4	chromosome_13	2224931.0	ChCC-v11028864m.g	2228053.0	6357.0	2224874.0	2221696.0	1947573.0	2224930.0	trial_60
5	chromosome_14	112710.0	ex.g5796.t1.g	118402.0	16124.0	110340.0	102278.0	1311378.0	112709.0	trial_60
6	chromosome_08	2148227.0	ChCC-v11017762m.g	2157153.0	10259.0	2152023.0	2146894.0	1946744.0	2148226.0	trial_60
7	chromosome_04	2506906.0	intergenic	2506906.0	1.0	2506905.0	2506905.0	312015.0	2506905.0	trial_60
9	chromosome_09	6172903.0	intergenic	6172903.0	1.0	6172902.0	6172902.0	297484.0	6172902.0	trial_60
10	chromosome_11	2155191.0	ChCC-v11023693m.g	2155670.0	2307.0	2154516.0	2153363.0	1094295.0	2155190.0	trial_60
0	chromosome_03	4944095.0	ChCC-v11007767m.g	4945260.0	2434.0	4944043.0	4942826.0	454301.0	4944094.0	trial_61
1	chromosome_05	1817697.0	intergenic	1817697.0	1.0	1817696.0	1817696.0	1051625.0	1817696.0	trial_61
2	chromosome_12	4165082.0	ChCC-v11026025m.g	4168667.0	6345.0	4165494.0	4162322.0	1286771.0	4165081.0	trial_61
3	chromosome_05	3101218.0	ChCC-v11011502m.g	3111717.0	10954.0	3106240.0	3100763.0	236919.0	3101217.0	trial_61
4	chromosome_06	6262675.0	ChCC-v11013900m.g	6266396.0	7227.0	6262782.0	6259169.0	6223.0	6262674.0	trial_61
5	chromosome_05	37171.0	ChCC-v11010589m.g	44098.0	7327.0	40434.0	36771.0	2828887.0	37170.0	trial_61
6	chromosome_12	1009457.0	intergenic	1009457.0	1.0	1009456.0	1009456.0	416158.0	1009456.0	trial_61
8	chromosome_17	3600663.0	ChCC-v11036321m.g	3605488.0	9426.0	3600775.0	3596062.0	153436.0	3600662.0	trial_61
9	chromosome_12	9401311.0	ChCC-v11027909m.g	9406550.0	5934.0	9403583.0	9400616.0	3247491.0	9401310.0	trial_61
10	chromosome_08	5015447.0	intergenic	5015447.0	1.0	5015446.0	5015446.0	4810167.0	5015446.0	trial_61
1	chromosome_09	4243311.0	intergenic	4243311.0	1.0	4243310.0	4243310.0	1601088.0	4243310.0	trial_62
2	chromosome_08	394507.0	ChCC-v11017221m.g	396451.0	14210.0	389346.0	382241.0	184067.0	394506.0	trial_62
3	chromosome_10	818090.0	ChCC-v11020960m.g	818917.0	7185.0	815324.0	811732.0	540263.0	818089.0	trial_62
4	chromosome_14	2963655.0	ChCC-v11030769m.g	2976915.0	14639.0	2969595.0	2962276.0	1547877.0	2963654.0	trial_62
5	chromosome_17	5298669.0	intergenic	5298669.0	1.0	5298668.0	5298668.0	74284.0	5298668.0	trial_62
6	chromosome_09	5998208.0	ChCC-v11020409m.g	6001222.0	9305.0	5996569.0	5991917.0	121151.0	5998207.0	trial_62
7	chromosome_05	1558770.0	ChCC-v11011064m.g	1559628.0	3402.0	1557927.0	1556226.0	1311394.0	1558769.0	trial_62
8	chromosome_08	4150274.0	ChCC-v11018352m.g	4157332.0	7958.0	4153353.0	4149374.0	3948074.0	4150273.0	trial_62
9	chromosome_05	1642438.0	intergenic	1642438.0	1.0	1642437.0	1642437.0	1226884.0	1642437.0	trial_62
10	chromosome_02	4340789.0	ChCC-v11004351m.g	4344560.0	4390.0	4342365.0	4340170.0	1633431.0	4340788.0	trial_62
0	chromosome_04	4020674.0	ChCC-v11010555m.g	4029151.0	12389.0	4022956.0	4016762.0	1184760.0	4020673.0	trial_63
2	chromosome_03	6603439.0	ChCC-v11008460m.g	6603520.0	476.0	6603282.0	6603044.0	789633.0	6603438.0	trial_63
3	chromosome_07	5777612.0	intergenic	5777612.0	1.0	5777611.0	5777611.0	278755.0	5777611.0	trial_63
4	chromosome_08	2933764.0	ChCC-v11017953m.g	2954087.0	21445.0	2943364.0	2932642.0	2738085.0	2933763.0	trial_63
5	chromosome_14	2273206.0	intergenic	2273206.0	1.0	2273205.0	2273205.0	851487.0	2273205.0	trial_63
6	chromosome_07	512490.0	ChCC-v11014979m.g	513320.0	1528.0	512556.0	511792.0	99135.0	512489.0	trial_63
7	chromosome_06	5526538.0	ChCC-v11013648m.g	5529945.0	3924.0	5527983.0	5526021.0	741022.0	5526537.0	trial_63
8	chromosome_07	4212776.0	ex.Cre07.g341950.t1.1.g	4216086.0	7123.0	4212524.0	4208963.0	155135.0	4212775.0	trial_63
10	chromosome_03	3104309.0	ChCC-v11007105m.g	3106035.0	4752.0	3103659.0	3101283.0	1161621.0	3104308.0	trial_63
0	chromosome_17	428258.0	ChCC-v11035195m.g	434400.0	7764.0	430518.0	426636.0	1318471.0	428257.0	trial_64
2	chromosome_13	2866706.0	intergenic	2866706.0	1.0	2866705.0	2866705.0	1350170.0	2866705.0	trial_64
4	chromosome_14	1140346.0	ChCC-v11030195m.g	1141941.0	12817.0	1135532.0	1129124.0	286186.0	1140345.0	trial_64
6	chromosome_10	4160998.0	ChCC-v11022202m.g	4161333.0	4857.0	4158904.0	4156476.0	3883843.0	4160997.0	trial_64
7	chromosome_11	3725775.0	intergenic	3725775.0	1.0	3725774.0	3725774.0	417247.0	3725774.0	trial_64
8	chromosome_17	3284149.0	intergenic	3284149.0	1.0	3284148.0	3284148.0	456845.0	3284148.0	trial_64
10	chromosome_17	3123830.0	ChCC-v11036081m.g	3133406.0	14491.0	3126160.0	3118915.0	298857.0	3123829.0	trial_64
0	chromosome_14	2000853.0	ChCC-v11030472m.g	2005307.0	4719.0	2002947.0	2000588.0	581229.0	2000852.0	trial_65
1	chromosome_05	3375191.0	intergenic	3375191.0	1.0	3375190.0	3375190.0	505869.0	3375190.0	trial_65
2	chromosome_03	1532606.0	ChCC-v11006548m.g	1536875.0	7297.0	1533226.0	1529578.0	39784.0	1532605.0	trial_65
3	chromosome_02	3908666.0	ChCC-v11004184m.g	3910268.0	2361.0	3909087.0	3907907.0	1344161.0	3908665.0	trial_65
4	chromosome_12	4138586.0	ChCC-v11026004m.g	4142103.0	5552.0	4139327.0	4136551.0	1312938.0	4138585.0	trial_65
5	chromosome_13	3299153.0	ChCC-v11029222m.g	3304479.0	6123.0	3301417.0	3298356.0	915458.0	3299152.0	trial_65
6	chromosome_07	5229614.0	ChCC-v11016704m.g	5233957.0	4954.0	5231480.0	5229003.0	267376.0	5229613.0	trial_65
7	chromosome_08	3089742.0	ChCC-v11017986m.g	3090013.0	5194.0	3087416.0	3084819.0	2882137.0	3089741.0	trial_65
8	chromosome_10	1895475.0	ChCC-v11021358m.g	1897591.0	12549.0	1891316.0	1885042.0	1616255.0	1895474.0	trial_65
9	chromosome_17	2886372.0	ChCC-v11036015m.g	2888920.0	7092.0	2885374.0	2881828.0	58071.0	2886371.0	trial_65
10	chromosome_11	3308815.0	ChCC-v11024019m.g	3312686.0	5117.0	3310127.0	3307569.0	832894.0	3308814.0	trial_65
0	chromosome_10	151051.0	ChCC-v11020760m.g	153990.0	6452.0	150764.0	147538.0	124297.0	151050.0	trial_66
1	chromosome_11	326773.0	ChCC-v11023124m.g	327802.0	1371.0	327116.0	326431.0	733105.0	326772.0	trial_66
2	chromosome_14	3929720.0	intergenic	3929720.0	1.0	3929719.0	3929719.0	2508001.0	3929719.0	trial_66
3	chromosome_14	2481876.0	ChCC-v11030581m.g	2482941.0	6955.0	2479463.0	2475986.0	1057745.0	2481875.0	trial_66
5	chromosome_04	994186.0	intergenic	994186.0	1.0	994185.0	994185.0	421880.0	994185.0	trial_66
6	chromosome_17	6127338.0	intergenic	6127338.0	1.0	6127337.0	6127337.0	754385.0	6127337.0	trial_66
7	chromosome_13	3965457.0	ChCC-v11029464m.g	3972170.0	20775.0	3961782.0	3951395.0	255093.0	3965456.0	trial_66
8	chromosome_05	2069980.0	ChCC-v11011175m.g	2074655.0	12786.0	2068262.0	2061869.0	801059.0	2069979.0	trial_66
9	chromosome_04	2058908.0	ChCC-v11009966m.g	2060462.0	5408.0	2057758.0	2055054.0	268662.0	2058907.0	trial_66
0	chromosome_11	1715568.0	ChCC-v11023565m.g	1716723.0	2031.0	1715707.0	1714692.0	655486.0	1715567.0	trial_67
1	chromosome_17	1075651.0	ChCC-v11035401m.g	1089550.0	19109.0	1079995.0	1070441.0	668994.0	1075650.0	trial_67
3	chromosome_17	6318198.0	intergenic	6318198.0	1.0	6318197.0	6318197.0	945245.0	6318197.0	trial_67
4	chromosome_07	5047865.0	ChCC-v11016634m.g	5052374.0	4666.0	5050041.0	5047708.0	244904.0	5047864.0	trial_67
5	chromosome_11	3266335.0	ChCC-v11024011m.g	3272630.0	19874.0	3262693.0	3252756.0	880328.0	3266334.0	trial_67
6	chromosome_02	4792656.0	ChCC-v11004534m.g	4793955.0	2893.0	4792508.0	4791062.0	1183288.0	4792655.0	trial_67
7	chromosome_17	3293167.0	ChCC-v11036153m.g	3295749.0	5816.0	3292841.0	3289933.0	461370.0	3293166.0	trial_67
8	chromosome_12	2316463.0	intergenic	2316463.0	1.0	2316462.0	2316462.0	664319.0	2316462.0	trial_67
10	chromosome_10	1956851.0	intergenic	1956851.0	1.0	1956850.0	1956850.0	1681789.0	1956850.0	trial_67
2	chromosome_13	1988222.0	ChCC-v11028806m.g	1994976.0	17454.0	1986249.0	1977522.0	1708948.0	1988221.0	trial_68
3	chromosome_13	438579.0	ChCC-v11028221m.g	439618.0	3820.0	437708.0	435798.0	160407.0	438578.0	trial_68
4	chromosome_14	512929.0	ChCC-v11030029m.g	518547.0	7128.0	514983.0	511419.0	906735.0	512928.0	trial_68
5	chromosome_06	8433492.0	ChCC-v11014638m.g	8434617.0	7160.0	8431037.0	8427457.0	575936.0	8433491.0	trial_68
6	chromosome_08	358145.0	ChCC-v11017209m.g	363902.0	17010.0	355397.0	346892.0	150118.0	358144.0	trial_68
7	chromosome_03	2058174.0	ChCC-v11006733m.g	2063716.0	6783.0	2060324.0	2056933.0	487314.0	2058173.0	trial_68
10	chromosome_10	3291411.0	ChCC-v11021946m.g	3296413.0	11002.0	3290912.0	3285411.0	3015851.0	3291410.0	trial_68
0	chromosome_10	6210691.0	ChCC-v11022840m.g	6225024.0	18826.0	6215611.0	6206198.0	5940550.0	6210690.0	trial_69
1	chromosome_13	1073833.0	ChCC-v11028436m.g	1074694.0	1260.0	1074064.0	1073434.0	796763.0	1073832.0	trial_69
2	chromosome_04	1338294.0	ChCC-v11009754m.g	1341344.0	7766.0	1337461.0	1333578.0	451635.0	1338293.0	trial_69
5	chromosome_13	4817148.0	ChCC-v11029733m.g	4818668.0	5276.0	4816030.0	4813392.0	599155.0	4817147.0	trial_69
6	chromosome_13	3248809.0	ChCC-v11029214m.g	3252008.0	7291.0	3248362.0	3244717.0	968513.0	3248808.0	trial_69
7	chromosome_10	2785075.0	ChCC-v11021712m.g	2785155.0	745.0	2784782.0	2784410.0	2509721.0	2785074.0	trial_69
8	chromosome_07	5113721.0	intergenic	5113721.0	1.0	5113720.0	5113720.0	308583.0	5113720.0	trial_69
10	chromosome_08	4962912.0	intergenic	4962912.0	1.0	4962911.0	4962911.0	4757632.0	4962911.0	trial_69
1	chromosome_13	4072052.0	ChCC-v11029495m.g	4074334.0	18962.0	4064853.0	4055372.0	152022.0	4072051.0	trial_70
2	chromosome_13	1764153.0	ChCC-v11028701m.g	1764972.0	4561.0	1762691.0	1760411.0	1485390.0	1764152.0	trial_70
3	chromosome_01	4414814.0	ChCC-v11001463m.g	4420297.0	7224.0	4416685.0	4413073.0	1363159.0	4414813.0	trial_70
5	chromosome_13	2397242.0	ChCC-v11028932m.g	2404403.0	8389.0	2400208.0	2396014.0	1816667.0	2397241.0	trial_70
6	chromosome_09	5813605.0	ChCC-v11020341m.g	5814904.0	3303.0	5813252.0	5811601.0	62166.0	5813604.0	trial_70
7	chromosome_06	370112.0	ChCC-v11011775m.g	372761.0	8154.0	368684.0	364607.0	5900321.0	370111.0	trial_70
8	chromosome_10	5706810.0	intergenic	5706810.0	1.0	5706809.0	5706809.0	5431748.0	5706809.0	trial_70
10	chromosome_12	978420.0	ChCC-v11024710m.g	987715.0	21453.0	976988.0	966262.0	448626.0	978419.0	trial_70
1	chromosome_04	3063962.0	ChCC-v11010267m.g	3068395.0	5525.0	3065632.0	3062870.0	227436.0	3063961.0	trial_71
3	chromosome_13	1422027.0	ChCC-v11028569m.g	1435444.0	22078.0	1424405.0	1413366.0	1147104.0	1422026.0	trial_71
4	chromosome_08	829030.0	ChCC-v11017346m.g	830013.0	3778.0	828124.0	826235.0	622845.0	829029.0	trial_71
5	chromosome_06	681165.0	ChCC-v11011854m.g	683404.0	2774.0	682017.0	680630.0	5586988.0	681164.0	trial_71
6	chromosome_06	1135339.0	ChCC-v11012026m.g	1138219.0	7878.0	1134280.0	1130341.0	5134725.0	1135338.0	trial_71
8	chromosome_03	2989128.0	ChCC-v11007067m.g	2991061.0	7396.0	2987363.0	2983665.0	1277917.0	2989127.0	trial_71
10	chromosome_05	3009345.0	ChCC-v11011466m.g	3009550.0	5364.0	3006868.0	3004186.0	137547.0	3009344.0	trial_71
0	chromosome_12	1758553.0	ChCC-v11024990m.g	1759630.0	4845.0	1757207.0	1754785.0	105064.0	1758552.0	trial_72
1	chromosome_11	2422264.0	ChCC-v11023810m.g	2425332.0	4469.0	2423097.0	2420863.0	1362876.0	2422263.0	trial_72
2	chromosome_06	643582.0	intergenic	643582.0	1.0	643581.0	643581.0	5625424.0	643581.0	trial_72
4	chromosome_10	5915612.0	intergenic	5915612.0	1.0	5915611.0	5915611.0	5640550.0	5915611.0	trial_72
5	chromosome_10	1501717.0	ChCC-v11021210m.g	1507751.0	7538.0	1503982.0	1500213.0	1228921.0	1501716.0	trial_72
6	chromosome_11	1354615.0	ChCC-v11023436m.g	1367439.0	17848.0	1358515.0	1349591.0	298294.0	1354614.0	trial_72
7	chromosome_07	243860.0	ChCC-v11014891m.g	245399.0	5770.0	242514.0	239629.0	369177.0	243859.0	trial_72
8	chromosome_06	835069.0	ChCC-v11011901m.g	836798.0	4540.0	834528.0	832258.0	5434477.0	835068.0	trial_72
9	chromosome_06	5503887.0	ChCC-v11013636m.g	5507302.0	5119.0	5504742.0	5502183.0	764263.0	5503886.0	trial_72
10	chromosome_14	124611.0	ChCC-v11029918m.g	135576.0	13462.0	128845.0	122114.0	1292873.0	124610.0	trial_72
1	chromosome_04	175361.0	ChCC-v11009457m.g	180734.0	6039.0	177714.0	174695.0	394537.0	175360.0	trial_73
2	chromosome_03	106504.0	intergenic	106504.0	1.0	106503.0	106503.0	1466507.0	106503.0	trial_73
3	chromosome_01	853864.0	ChCC-v11000270m.g	863461.0	9663.0	858629.0	853798.0	522507.0	853863.0	trial_73
4	chromosome_03	1699438.0	ChCC-v11006596m.g	1704225.0	6747.0	1700851.0	1697478.0	127841.0	1699437.0	trial_73
6	chromosome_13	4006721.0	ChCC-v11029475m.g	4009713.0	3173.0	4008126.0	4006540.0	208749.0	4006720.0	trial_73
7	chromosome_12	472342.0	intergenic	472342.0	1.0	472341.0	472341.0	953273.0	472341.0	trial_73
8	chromosome_13	2353834.0	ChCC-v11028915m.g	2373858.0	21250.0	2363233.0	2352608.0	1853642.0	2353833.0	trial_73
9	chromosome_07	4740566.0	ChCC-v11016526m.g	4744187.0	3771.0	4742301.0	4740416.0	62836.0	4740565.0	trial_73
10	chromosome_04	1368261.0	ChCC-v11009764m.g	1382779.0	19163.0	1373197.0	1363616.0	415899.0	1368260.0	trial_73
0	chromosome_13	2327927.0	ChCC-v11028900m.g	2329652.0	10052.0	2324626.0	2319600.0	1892249.0	2327926.0	trial_74
1	chromosome_07	1054908.0	ChCC-v11015159m.g	1058089.0	9083.0	1053547.0	1049006.0	64972.0	1054907.0	trial_74
2	chromosome_07	5346320.0	ChCC-v11016745m.g	5354565.0	20224.0	5344453.0	5334341.0	154403.0	5346319.0	trial_74
4	chromosome_12	8000230.0	intergenic	8000230.0	1.0	8000229.0	8000229.0	1844137.0	8000229.0	trial_74
5	chromosome_04	4024738.0	ChCC-v11010555m.g	4029151.0	12389.0	4022956.0	4016762.0	1184760.0	4024737.0	trial_74
6	chromosome_07	6258120.0	ChCC-v11017058m.g	6262602.0	6347.0	6259428.0	6256255.0	760572.0	6258119.0	trial_74
7	chromosome_04	1432139.0	ChCC-v11009770m.g	1439627.0	15540.0	1431857.0	1424087.0	357239.0	1432138.0	trial_74
8	chromosome_12	9458237.0	ChCC-v11027931m.g	9459771.0	5531.0	9457005.0	9454240.0	3300913.0	9458236.0	trial_74
9	chromosome_09	5662763.0	ChCC-v11020282m.g	5665486.0	6120.0	5662426.0	5659366.0	212992.0	5662762.0	trial_74
10	chromosome_09	6473231.0	intergenic	6473231.0	1.0	6473230.0	6473230.0	597812.0	6473230.0	trial_74
0	chromosome_13	2051009.0	intergenic	2051009.0	1.0	2051008.0	2051008.0	1773707.0	2051008.0	trial_75
1	chromosome_06	8441602.0	ChCC-v11014642m.g	8442628.0	4005.0	8440625.0	8438623.0	585524.0	8441601.0	trial_75
2	chromosome_12	825086.0	intergenic	825086.0	1.0	825085.0	825085.0	600529.0	825085.0	trial_75
3	chromosome_03	7953155.0	ChCC-v11008960m.g	7955470.0	7572.0	7951684.0	7947898.0	268827.0	7953154.0	trial_75
4	chromosome_11	3157192.0	ChCC-v11023990m.g	3166469.0	9809.0	3161564.0	3156660.0	981457.0	3157191.0	trial_75
5	chromosome_12	8127892.0	ChCC-v11027445m.g	8128890.0	4515.0	8126632.0	8124375.0	1970540.0	8127891.0	trial_75
6	chromosome_02	8571584.0	ChCC-v11006009m.g	8577797.0	8173.0	8573710.0	8569624.0	1113038.0	8571583.0	trial_75
7	chromosome_12	8818931.0	ChCC-v11027664m.g	8819748.0	5402.0	8817047.0	8814346.0	2660955.0	8818930.0	trial_75
8	chromosome_07	4432727.0	ChCC-v11016402m.g	4434069.0	4746.0	4431696.0	4429323.0	373441.0	4432726.0	trial_75
10	chromosome_14	526305.0	ChCC-v11030033m.g	528920.0	4165.0	526837.0	524755.0	894881.0	526304.0	trial_75
0	chromosome_14	3790314.0	ChCC-v11031029m.g	3793098.0	16872.0	3784662.0	3776226.0	2362944.0	3790313.0	trial_76
2	chromosome_14	1825045.0	ChCC-v11030416m.g	1826940.0	4290.0	1824795.0	1822650.0	403077.0	1825044.0	trial_76
3	chromosome_14	3671514.0	ChCC-v11030981m.g	3674059.0	9416.0	3669351.0	3664643.0	2247633.0	3671513.0	trial_76
4	chromosome_03	5578796.0	intergenic	5578796.0	1.0	5578795.0	5578795.0	1089053.0	5578795.0	trial_76
5	chromosome_05	1933010.0	ChCC-v11011139m.g	1939837.0	18846.0	1930414.0	1920991.0	938907.0	1933009.0	trial_76
